Cluster,Capybara_ID,ensmbl_CporID,gene_name,LR_codeml,Pval_codeml,LR_aBSREL,Pval_aBSREL
cluster12825,s1_001398-RA,ENSCPOP00000019305,TRIAP1,0,1,0,1
cluster12826,s8_000717-RA,ENSCPOP00000001512,0,37.121824,1.10974718444e-09,33.6073784850951,1.64624615606179e-08
cluster12827,s4_001813-RA,ENSCPOP00000009388,CCDC13,111.306252,5.07010489935e-26,90.4669272604642,0
cluster12828,s3_001104-RA,ENSCPOP00000000684,LMOD1,14.717924,0.00012485371188,8.17971481243148,0.0058697145826786
cluster12830,s9_000193-RA,ENSCPOP00000004744,SLC25A4,40.184738,2.31046242154e-10,34.9231607142451,8.5139973959869e-09
cluster12831,s2_002140-RA,ENSCPOP00000019521,SLC16A8,1.104594,0.293260119326,0,1
cluster12832,s5_000578-RA,ENSCPOP00000020614,HAAO,0,1,0,1
cluster12833,s7_000415-RA,ENSCPOP00000005333,DMRT3,5.15633,0.0231617903994,4.18718040681597,0.0451193183795073
cluster12834,s4_000371-RA,ENSCPOP00000010906,ECHS1,8.009482,0.00465330464284,8.42623880644351,0.00517972776774572
cluster12835,s2_001165-RA,ENSCPOP00000013580,GPR157,1.54389,0.214039713949,2.39006802124368,0.115229760844096
cluster12836,s8_001124-RA,ENSCPOP00000008707,LOXL2,107.292244,3.84134763715e-25,82.3699217630838,0
cluster12839,s3_001112-RA,ENSCPOP00000007768,PKP1,15.57933,7.91147534813e-05,12.3664667133799,0.000706546078018011
cluster12840,s1_001593-RA,ENSCPOP00000001780,KCNA10,0.160966000001,0.688268697067,0,1
cluster12841,s2_001536-RA,ENSCPOP00000020988,0,0,1,0,1
cluster12842,s8_002819-RA,ENSCPOP00000004486,Rho,6.00000021223e-06,0.998045591872,0,1
cluster12844,s2_001572-RA,ENSCPOP00000012740,ACKR3,0.238432,0.625340907653,0,1
cluster12845,s4_001178-RA,ENSCPOP00000004794,LRPAP1,5.455178,0.0195104163514,3.41467033671597,0.0673283874793709
cluster12846,s7_000471-RA,ENSCPOP00000012385,0,20.005876,7.72045556128e-06,19.8916438103911,1.60173939978137e-05
cluster12847,s3_001105-RA,ENSCPOP00000000683,SHISA4,0,1,0,1
cluster12848,s5_001280-RA,ENSCPOP00000002393,RSPO2,35.415024,2.66423854297e-09,30.7560796986759,6.87332881721403e-08
cluster12849,s3_000413-RA,ENSCPOP00000008178,ACVR2B,0,1,0,1
cluster12850,s8_002512-RA,ENSCPOP00000001708,MCL1,1.157222,0.282042419094,0,1
cluster12851,s4_001128-RA,ENSCPOP00000016380,Wdr1,58.54263,1.98933471723e-14,44.5051020279498,7.00810520726236e-11
cluster12852,s8_001131-RA,ENSCPOP00000009882,BIN3,44.305538,2.80920385223e-11,38.8650269653949,1.18148507644022e-09
cluster12853,s9_000654-RA,ENSCPOP00000000351,CA9,0,1,0,1
cluster12854,s2_000303-RA,ENSCPOP00000001374,C3orf70,0,1,0,1
cluster12855,s7_001422-RA,ENSCPOP00000007956,DLEC1,141.832696,1.05794583665e-32,129.044058746957,0
cluster12856,s8_001016-RA,ENSCPOP00000005481,DEAF1,116.782448,3.20348359437e-27,111.352831674628,0
cluster12857,s4_001122-RA,ENSCPOP00000002240,APOBR,0,1,0,1
cluster12858,s8_002103-RA,ENSCPOP00000007633,SDHB,2.412848,0.120343247461,7.57681291499875,0.00797196897382324
cluster12859,s4_000330-RA,ENSCPOP00000010606,FOXI2,0,1,0,1
cluster12860,s4_000769-RA,ENSCPOP00000016432,GPR179,1.003394,0.316490650523,0.25543267820467,0.386685993309616
cluster12861,s2_001413-RA,ENSCPOP00000002416,NKD1,7.870924,0.00502359768406,6.62690671820201,0.0129260774299105
cluster12862,s2_001883-RA,ENSCPOP00000019362,RAB40C,0,1,0,1
cluster12863,s2_001003-RA,ENSCPOP00000018440,RPL13,0,1,0,1
cluster12864,s6_000111-RA,ENSCPOP00000020387,CPNE5,20.94344,4.73044918125e-06,15.6584777634107,0.000134552811022592
cluster12865,s8_001382-RA,ENSCPOP00000007018,CD276,5.7298,0.0166793821042,5.96213331681975,0.0181448742803889
cluster12866,s7_001720-RA,ENSCPOP00000016465,0,0.0477000000001,0.82711489716,2.85662610921827,0.0901135254674558
cluster12867,s7_002169-RA,ENSCPOP00000006732,CYP2S1,0,1,0.642546681583553,0.302125518834911
cluster12868,s7_000772-RA,ENSCPOP00000008367,PPP2R5A,8.225414,0.00413077809546,10.5449697784161,0.00177226299593036
cluster12869,s4_000333-RA,ENSCPOP00000012745,MKI67,4.935316,0.0263132510259,0.0060837573473691,0.486654681010221
cluster12871,s8_000729-RA,ENSCPOP00000021158,0,0,1,0,1
cluster12872,s1_001056-RA,ENSCPOP00000015350,GPR151,0,1,0,1
cluster12873,s2_000068-RA,ENSCPOP00000014266,RASSF9,0.365462,0.545488318124,0,1
cluster12874,s8_002545-RA,ENSCPOP00000013710,PSMB4,39.474404,3.32387748498e-10,29.9955945830486,1.00633642807768e-07
cluster12875,s7_001577-RA,ENSCPOP00000008485,NCCRP1,0,1,0,1
cluster12876,s2_000717-RA,ENSCPOP00000012895,Tepp,0.0840760000001,0.771847896429,0,1
cluster12877,s6_001458-RA,ENSCPOP00000008658,RABL3,4.605346,0.0318724210402,9.13393031677515,0.00361865690293256
cluster12878,s1_002239-RA,ENSCPOP00000017714,OR1B1,0.060692,0.805405530554,0,1
cluster12879,s8_002338-RA,ENSCPOP00000005964,USP27X,0,1,0,1
cluster12880,s1_001901-RA,ENSCPOP00000020430,BHMT,0,1,0,1
cluster12881,s7_000604-RA,ENSCPOP00000018338,POU5F2,0,1,0,1
cluster12882,s9_000818-RA,ENSCPOP00000010171,TRIM24,33.98577,5.5516611836e-09,30.570474790351,7.54356133114698e-08
cluster12883,s7_001259-RA,ENSCPOP00000000651,NDC1,6.687418,0.00970957322856,7.32940983717572,0.00904022478545874
cluster12884,s7_000238-RA,ENSCPOP00000008910,NMUR2,0,1,0,1
cluster12885,s7_002224-RA,ENSCPOP00000011875,MRI1,6.136886,0.0132390258537,1.49251266896772,0.186606877609951
cluster12886,s10_002018-RA,ENSCPOP00000011839,SLC3A2,0,1,0,1
cluster12887,s3_000750-RA,ENSCPOP00000010507,CBLN4,0,1,0,1
cluster12888,s8_002689-RA,ENSCPOP00000004977,0,48.976902,2.58994536243e-12,50.9542861298778,2.77461387199196e-12
cluster12889,s6_002098-RA,ENSCPOP00000008813,EVI5L,47.150056,6.57547733766e-12,0,1
cluster12891,s8_001864-RA,ENSCPOP00000020736,R3HDM4,0.709774,0.399518848624,0,1
cluster12892,s2_000070-RA,ENSCPOP00000017784,SLC6A15,0,1,0,1
cluster12893,s3_000036-RA,ENSCPOP00000010134,TNFRSF11B,0,1,0,1
cluster12894,s1_000214-RA,ENSCPOP00000020616,0,0,1,0,1
cluster12895,s6_000335-RA,ENSCPOP00000005226,LRRTM3,0,1,0,1
cluster12896,s2_001104-RA,ENSCPOP00000009339,ABCB10,52.395826,4.53687204808e-13,45.5170428799693,4.22203938477139e-11
cluster12897,s5_001111-RA,ENSCPOP00000013771,TMEM160,0,1,0,1
cluster12898,s1_000932-RA,ENSCPOP00000005895,MMP1,0,1,0,1
cluster12899,s5_001082-RA,ENSCPOP00000021112,RSPH6A,1.267922,0.260156873532,0,1
cluster12900,s4_001088-RA,ENSCPOP00000004692,AQP8,1.987136,0.158640658145,0,1
cluster12901,s6_001568-RA,ENSCPOP00000016467,CLIP2,1.74405,0.186626482089,3.40503772808006,0.0676667100049923
cluster12902,s8_000145-RA,ENSCPOP00000004847,0,0,1,0,1
cluster12903,s6_001790-RA,ENSCPOP00000004734,CCDC155,-0.00130600000011,1,0,1
cluster12904,s4_001138-RA,ENSCPOP00000004967,MSX1,0,1,0,1
cluster12905,s10_001091-RA,ENSCPOP00000020326,HOXA6,0,1,5.72959877294215,0.0204346278528682
cluster12907,s2_000233-RA,ENSCPOP00000016065,SMCO1,0,1,0,1
cluster12908,s6_002354-RA,ENSCPOP00000015059,0,0,1,0,1
cluster12909,s8_001729-RA,ENSCPOP00000019821,ARRDC5,0.645242,0.42181894297,0,1
cluster12910,s6_002076-RA,ENSCPOP00000019558,RAB11B,0,1,0,1
cluster12912,s1_000295-RA,ENSCPOP00000002683,0,65.8104,4.96455729419e-16,40.4113392483223,5.44545464276069e-10
cluster12913,s4_000550-RA,ENSCPOP00000007332,KRT78,0.364724,0.545894280521,0,1
cluster12914,s8_001330-RA,ENSCPOP00000016186,ADI1,33.623066,6.68947527515e-09,27.2410779198256,4.00503340103331e-07
cluster12915,s6_001287-RA,ENSCPOP00000020124,EMP2,0,1,0,1
cluster12916,s5_000171-RA,ENSCPOP00000005762,C6orf62,30.716838,2.98562944263e-08,31.7107801833229,4.25918380009271e-08
cluster12917,s4_001415-RA,ENSCPOP00000007595,CACNG1,0,1,0,1
cluster12918,s5_000975-RA,ENSCPOP00000016560,CBX8,0,1,0,1
cluster12919,s6_000689-RA,ENSCPOP00000005238,WNT4,0,1,0,1
cluster12920,s8_001583-RA,ENSCPOP00000015778,SIVA1,11.678024,0.000632426649626,12.3347036187665,0.000717957337605324
cluster12921,s3_000079-RA,ENSCPOP00000017836,KCNS2,-1.263108,1,0,1
cluster12922,s3_002217-RA,ENSCPOP00000006811,0,3.367148,0.0665087982509,0,1
cluster12923,s3_000873-RA,ENSCPOP00000000494,CDH19,53.68179,2.35738171333e-13,47.6226327200548,1.47105660985858e-11
cluster12924,s9_001657-RA,ENSCPOP00000018168,PARP2,210.77404,9.31094289339e-48,165.231754485232,0
cluster12925,s5_001052-RA,ENSCPOP00000012296,OR13C8,0,1,0,1
cluster12926,s8_000882-RA,ENSCPOP00000000379,RPS12,0,1,0,1
cluster12927,s1_001098-RA,ENSCPOP00000018851,SLC25A2,0,1,0,1
cluster12928,s3_001754-RA,ENSCPOP00000018407,OVCA2,0,1,0,1
cluster12929,s4_000740-RA,ENSCPOP00000008131,PPP1R1B,0,1,0,1
cluster12930,s6_002088-RA,ENSCPOP00000006430,CCL25,17.192954,3.37686513849e-05,5.62682469982383,0.0215374992219128
cluster12931,s2_001090-RA,ENSCPOP00000017593,FAM89A,34.024968,5.44093876846e-09,16.7895913543034,7.61645458297044e-05
cluster12933,s5_000912-RA,ENSCPOP00000002782,Alb,0.667627999999,0.413879818484,0,1
cluster12934,s1_000080-RA,ENSCPOP00000016587,VPS18,0,1,0,1
cluster12935,s4_000077-RA,ENSCPOP00000015493,RPL8,0,1,0,1
cluster12937,s2_000541-RA,ENSCPOP00000020946,CIDEA,19.400504,1.0597908772e-05,12.9942780948836,0.000514812843336154
cluster12938,s2_001641-RA,ENSCPOP00000009093,SLC22A3,28.245388,1.06868962507e-07,27.7516154783552,3.10032004902094e-07
cluster12939,s2_000280-RA,ENSCPOP00000001088,RTP1,0,1,0,1
cluster12940,s7_000985-RA,ENSCPOP00000013373,SOSTDC1,0,1,0,1
cluster12941,s7_000435-RA,ENSCPOP00000004770,KLF9,0,1,0,1
cluster12942,s1_002105-RA,ENSCPOP00000009294,SDHAF2,0,1,0,1
cluster12943,s10_000745-RA,ENSCPOP00000014963,TSGA10IP,0,1,0,1
cluster12944,s4_001637-RA,ENSCPOP00000000512,TMEM236,17.14576,3.46181304673e-05,19.0827387804611,2.40489677157396e-05
cluster12945,s8_002439-RA,ENSCPOP00000017023,LHX2,0,1,0,1
cluster12946,s4_001130-RA,ENSCPOP00000020179,DRD5,0,1,0,1
cluster12947,s10_000522-RA,ENSCPOP00000001090,SLC10A2,0,1,0,1
cluster12948,s2_001890-RA,ENSCPOP00000018165,STUB1,28.781476,8.10223548671e-08,27.0823487495127,4.33691126566771e-07
cluster12949,s8_001118-RA,ENSCPOP00000015216,0,0,1,0,1
cluster12950,s1_000288-RA,ENSCPOP00000014600,MCEE,1.327432,0.249262581929,6.68131349489613,0.0125726837698799
cluster12951,s5_000957-RA,ENSCPOP00000000216,AWAT2,0,1,0,1
cluster12952,s4_000200-RA,ENSCPOP00000011939,GRK7,0,1,0,1
cluster12953,s1_001375-RA,ENSCPOP00000004190,0,0,1,0,1
cluster12954,s10_000497-RA,ENSCPOP00000007728,UBAC2,53.57353,2.49093061162e-13,45.5770413125483,4.09708378334983e-11
cluster12955,s2_002194-RA,ENSCPOP00000020101,TMEM115,0,1,0,1
cluster12956,s7_000965-RA,ENSCPOP00000001518,THAP5,0,1,0,1
cluster12957,s8_002667-RA,ENSCPOP00000006565,C1orf189,0,1,0,1
cluster12958,s6_000340-RA,ENSCPOP00000017077,ADO,0,1,0,1
cluster12959,s2_002126-RA,ENSCPOP00000006906,GTPBP1,0,1,0,1
cluster12960,s1_001741-RA,ENSCPOP00000011902,MAP6D1,33.070876,8.88598198777e-09,22.662963366759,3.98294805104005e-06
cluster12962,s8_001998-RA,ENSCPOP00000015213,MTFP1,0,1,0,1
cluster12963,s7_001293-RA,ENSCPOP00000005902,TACSTD2,0,1,0,1
cluster12964,s9_000427-RA,ENSCPOP00000008462,GSTM3,0,1,0,1
cluster12965,s2_001027-RA,ENSCPOP00000000985,ECHDC3,3.009062,0.0828001929071,0,1
cluster12966,s7_001586-RA,ENSCPOP00000020444,PLEKHG2,0,1,0,1
cluster12967,s1_000022-RA,ENSCPOP00000004755,EMC4,9.536504,0.00201425046224,13.6073623768132,0.000377964842649126
cluster12968,s4_000515-RA,ENSCPOP00000020832,HOXC12,0,1,0,1
cluster12969,s8_001191-RA,ENSCPOP00000001644,FAM212B,0,1,0,1
cluster12970,s4_000437-RA,ENSCPOP00000009994,NRIP3,0.1523,0.696347014751,0,1
cluster12971,s3_001335-RA,ENSCPOP00000004937,RASL11A,0,1,0,1
cluster12972,s2_000743-RA,ENSCPOP00000013887,CMTM3,0,1,0,1
cluster12973,s9_001245-RA,ENSCPOP00000021110,SSR2,0,1,0,1
cluster12974,s7_002253-RA,ENSCPOP00000006337,FBXW9,0,1,0,1
cluster12975,s4_000123-RA,ENSCPOP00000016253,0,0.078876,0.77882643848,0.0154307192588021,0.477922444985192
cluster12976,s7_000063-RA,ENSCPOP00000020541,HNRNPA0,0,1,0,1
cluster12977,s7_002494-RA,ENSCPOP00000020829,GAS2L2,30.390118,3.53323514206e-08,28.2778846493129,2.3811635763149e-07
cluster12978,s6_001514-RA,ENSCPOP00000018556,CLDN15,0,1,0,1
cluster12979,s2_000540-RA,ENSCPOP00000001300,IMPA2,0,1,0,1
cluster12980,s10_001896-RA,ENSCPOP00000002586,RETREG3,0,1,0,1
cluster12981,s9_000970-RA,ENSCPOP00000009338,EPDR1,0,1,0,1
cluster12983,s2_001837-RA,ENSCPOP00000011233,CATIP,62.836406,2.24608521975e-15,47.9829555249234,1.22822307879744e-11
cluster12984,s10_001437-RA,ENSCPOP00000021230,TRMT12,91.531778,1.09814433353e-21,67.2043485875211,8.32667268468867e-16
cluster12985,s3_001141-RA,ENSCPOP00000004149,ASPM,0,1,0,1
cluster12987,s5_001008-RA,ENSCPOP00000019826,TSPAN10,0.0148019999997,0.90316554476,0,1
cluster12988,s4_000510-RA,ENSCPOP00000008478,HOXC6,0,1,0,1
cluster12990,s2_001300-RA,ENSCPOP00000005472,LOXL1,0,1,0,1
cluster12991,s10_000501-RA,ENSCPOP00000017799,ZIC2,0,1,0,1
cluster12992,s3_001507-RA,ENSCPOP00000008893,PTS,0.0467000000001,0.828908374959,0,1
cluster12993,s7_001180-RA,ENSCPOP00000002723,AP5M1,10.582974,0.00114133905643,13.7219006290902,0.000356768934749951
cluster12994,s3_002525-RA,ENSCPOP00000020437,MYOD1,5.99999975748e-06,0.998045591946,2.15760451249162,0.130373896175453
cluster12996,s10_001545-RA,ENSCPOP00000019719,ASCL1,0,1,0,1
cluster12998,s3_001667-RA,ENSCPOP00000008078,ACR,0.012428,0.911234978997,0,1
cluster12999,s8_000844-RA,ENSCPOP00000005866,ARFGEF3,31.038864,2.52913215765e-08,15.6491372375603,0.000135186775071239
cluster13000,s4_000756-RA,ENSCPOP00000013636,CWC25,3.31385,0.0686983699141,0,1
cluster13001,s3_001589-RA,ENSCPOP00000018882,POLDIP3,0,1,0,1
cluster13002,s8_002644-RA,ENSCPOP00000005055,S100A4,3.9999999899e-06,0.998404231944,0,1
cluster13003,s3_000751-RA,ENSCPOP00000019145,MC3R,0,1,0,1
cluster13004,s8_002326-RA,ENSCPOP00000015649,PRAF2,-0.0160540000002,1,0,1
cluster13005,s3_002202-RA,ENSCPOP00000008770,SSNA1,0,1,0,1
cluster13006,s6_000762-RA,ENSCPOP00000019063,0,36.861284,1.26839847622e-09,32.3714090678059,3.05857068561011e-08
cluster13007,s1_001861-RA,ENSCPOP00000003968,CDK5,0,1,0,1
cluster13008,s8_000893-RA,ENSCPOP00000008104,0,0.659508,0.416733691513,0,1
cluster13009,s8_002390-RA,ENSCPOP00000007482,SLC25A25,0,1,0,1
cluster13010,s4_001935-RA,ENSCPOP00000018481,CRLF1,12.61957,0.000381729133725,7.77956579371767,0.00719174550351936
cluster13011,s3_000172-RA,ENSCPOP00000008932,IL7,0,1,0,1
cluster13012,s4_001926-RA,ENSCPOP00000012267,DDX49,0.351628,0.553193002404,0,1
cluster13013,s2_000256-RA,ENSCPOP00000015574,HES1,59.947436,9.7424834723e-15,58.7327248175052,5.65103519534205e-14
cluster13014,s10_000803-RA,ENSCPOP00000019044,0,51.917176,5.78917793588e-13,35.5840285120812,6.11388978333238e-09
cluster13015,s4_000514-RA,ENSCPOP00000008475,HOXC11,0,1,0,1
cluster13016,s3_000590-RA,ENSCPOP00000000402,RAB11FIP2,0.101648,0.74986086152,0,1
cluster13017,s9_000390-RA,ENSCPOP00000016910,PRMT6,0,1,0,1
cluster13018,s5_001103-RA,ENSCPOP00000020628,DACT3,0.592102,0.44160743756,0,1
cluster13019,s7_002212-RA,ENSCPOP00000012600,C19orf67,0,1,0,1
cluster13020,s1_000769-RA,ENSCPOP00000000825,BANF2,0,1,0,1
cluster13021,s2_000597-RA,ENSCPOP00000003601,NEK9,264.80478,1.53895149171e-59,264.375061860763,0
cluster13022,s2_001821-RA,ENSCPOP00000004701,WNT6,-15.95006,1,0,1
cluster13023,s3_001852-RA,ENSCPOP00000016760,Nos2,4.450208,0.034896996052,1.46412200523446,0.189530119911568
cluster13024,s1_000270-RA,ENSCPOP00000004456,ASB7,10.912168,0.000955346529867,12.4759408000573,0.000668590488222487
cluster13025,s7_002234-RA,ENSCPOP00000018120,GADD45GIP1,0,1,0,1
cluster13027,s5_000892-RA,ENSCPOP00000020535,CHIC2,1.41584,0.23408933406,1.33244756357976,0.20376741823587
cluster13028,s1_000447-RA,ENSCPOP00000011350,MED28,30.251336,3.795297323e-08,28.9806183833962,1.6739890634776e-07
cluster13029,s5_001486-RA,ENSCPOP00000016310,PPP1R18,0,1,0,1
cluster13030,s7_001096-RA,ENSCPOP00000000745,RDH12,0,1,0,1
cluster13033,s6_000222-RA,ENSCPOP00000010249,MEP1A,8.983458,0.0027243459161,4.62786355753451,0.0359528655333142
cluster13036,s6_000102-RA,ENSCPOP00000002419,TBC1D22B,0,1,0,1
cluster13037,s9_000217-RA,ENSCPOP00000000581,TRIML2,46.294496,1.01749383845e-11,37.7628749459909,2.05219380378097e-09
cluster13038,s6_000856-RA,ENSCPOP00000006995,MARCKSL1,0,1,0,1
cluster13039,s10_001280-RA,ENSCPOP00000005161,TRIB3,-0.0119880000002,1,0,1
cluster13040,s9_000718-RA,ENSCPOP00000016932,TMEM215,8.816514,0.00298516417773,4.50207621131267,0.0383577048525955
cluster13041,s8_000009-RA,ENSCPOP00000000943,PPID,60.173068,8.6872773147e-15,61.0720568169145,1.75415237890775e-14
cluster13042,s3_001675-RA,ENSCPOP00000005931,ZNF282,0,1,0,1
cluster13043,s6_001042-RA,ENSCPOP00000003465,TRIM54,0.95235,0.329121845548,0,1
cluster13044,s3_002577-RA,ENSCPOP00000017102,SERPING1,0,1,0,1
cluster13045,s10_002145-RA,ENSCPOP00000020000,NWD1,0,1,0,1
cluster13046,s6_000091-RA,ENSCPOP00000019050,KCNK5,0,1,0,1
cluster13047,s8_001882-RA,ENSCPOP00000017203,SHC2,6.91905,0.00852822699501,5.88553030024923,0.0188690845993626
cluster13048,s3_001239-RA,ENSCPOP00000017301,NACAD,0.766562000001,0.381282730954,0,1
cluster13049,s1_000949-RA,ENSCPOP00000007060,ARHGAP42,0,1,0,1
cluster13050,s6_000379-RA,ENSCPOP00000007992,0,0,1,0,1
cluster13051,s5_000393-RA,ENSCPOP00000011532,CTDNEP1,0,1,0,1
cluster13052,s1_000783-RA,ENSCPOP00000018281,FAM133B,0.00781400000005,0.929561278723,0.154487592782402,0.416555889596192
cluster13053,s8_000647-RA,ENSCPOP00000013649,0,0,1,0,1
cluster13054,s10_001319-RA,ENSCPOP00000018447,NOL4L,0,1,0,1
cluster13056,s10_000741-RA,ENSCPOP00000019125,CCDC85B,-5.99999975748e-06,1,16.4229264970504,9.15906720382886e-05
cluster13057,s9_000472-RA,ENSCPOP00000005625,GCC1,0,1,0,1
cluster13058,s10_001464-RA,ENSCPOP00000004911,NFKBIA,22.46446,2.1406787425e-06,16.6072281907564,8.3481178970668e-05
cluster13060,s3_001237-RA,ENSCPOP00000012027,Ramp3,0.314522,0.574918471558,0,1
cluster13061,s7_001601-RA,ENSCPOP00000019011,0,-0.0111659999993,1,0,1
cluster13062,s10_002055-RA,ENSCPOP00000020763,OSTC,0.281604,0.595651820524,0,1
cluster13063,s7_001276-RA,ENSCPOP00000018560,TTC4,0,1,0,1
cluster13064,s6_000714-RA,ENSCPOP00000007761,LYPLA2,37.784502,7.90069496597e-10,41.1259121623989,3.80708686797959e-10
cluster13065,s6_001608-RA,ENSCPOP00000012653,CEBPE,0,1,0,1
cluster13066,s9_000792-RA,ENSCPOP00000013933,KIAA1147,8.123136,0.00437038947153,9.23750257166375,0.00343374836321064
cluster13067,s7_001310-RA,ENSCPOP00000014330,NCK2,0,1,0,1
cluster13068,s7_001157-RA,ENSCPOP00000017476,TMEM30B,0,1,0,1
cluster13069,s2_002350-RA,ENSCPOP00000015206,Guca2a,0,1,0,1
cluster13070,s3_002256-RA,ENSCPOP00000014466,FAM69B,0,1,0,1
cluster13072,s9_000863-RA,ENSCPOP00000007317,ARF6,60.56722,7.11083195272e-15,55.2972011962968,3.15469872447238e-13
cluster13073,s3_001278-RA,ENSCPOP00000011169,CHCHD2,6.046608,0.0139330378342,3.58730042108982,0.0615501027488284
cluster13074,s2_001570-RA,ENSCPOP00000014646,GBX2,0,1,0,1
cluster13075,s5_000803-RA,ENSCPOP00000007548,0,74.462798,6.179179788e-18,70.2671546790862,1.66533453693774e-16
cluster13076,s3_000335-RA,ENSCPOP00000017618,NR1I2,0,1,0,1
cluster13077,s6_000623-RA,ENSCPOP00000002795,MYLPF,0,1,0,1
cluster13078,s6_001966-RA,ENSCPOP00000013623,0,0,1,0,1
cluster13080,s10_002075-RA,ENSCPOP00000001471,SH3RF3,23.899042,1.01522270125e-06,24.0049973147161,2.0308357452925e-06
cluster13081,s10_000427-RA,ENSCPOP00000005732,SEMA5A,66.365138,3.74670382108e-16,44.4321432374345,7.26889104463169e-11
cluster13082,s3_000682-RA,ENSCPOP00000011525,SNX21,0.000218000000132,0.988219803649,0,1
cluster13083,s9_000589-RA,ENSCPOP00000003067,0,0,1,0,1
cluster13084,s2_002654-RA,ENSCPOP00000003342,NTAN1,0,1,0,1
cluster13085,s2_000106-RA,ENSCPOP00000008548,THAP2,0,1,0,1
cluster13086,s8_002327-RA,ENSCPOP00000011174,WDR45,58.36609,2.17609635303e-14,55.790753322206,2.46469511466785e-13
cluster13087,s2_001944-RA,ENSCPOP00000010458,0,4.78087,0.0287775782541,0.913058819407865,0.257904338512991
cluster13089,s7_000381-RA,ENSCPOP00000012098,0,14.269014,0.000158451939793,20.5501450754564,1.15063936860227e-05
cluster13090,s8_000759-RA,ENSCPOP00000011976,TMF1,11.682614,0.000630868366138,12.2812966000365,0.000737562188881102
cluster13091,s9_000650-RA,ENSCPOP00000000361,GBA2,2.541642,0.110879424102,4.22669142022096,0.0442084929493225
cluster13092,s3_001761-RA,ENSCPOP00000009340,TLCD2,0,1,0,1
cluster13093,s5_000391-RA,ENSCPOP00000019625,CLDN7,0,1,0,1
cluster13094,s5_000545-RA,ENSCPOP00000016131,KCNK12,0,1,0,1
cluster13097,s7_002425-RA,ENSCPOP00000000782,VWA7,95.320894,1.61895386856e-22,65.2723567069625,2.16493489801905e-15
cluster13098,s1_000332-RA,ENSCPOP00000018683,NOA1,0,1,0,1
cluster13099,s3_001072-RA,ENSCPOP00000004694,CHI3L1,0.144622,0.703728678451,0,1
cluster13100,s10_000120-RA,ENSCPOP00000004954,HOXD4,0.0501100000001,0.822871976044,0,1
cluster13101,s7_001981-RA,ENSCPOP00000011051,TRIM27,35.669936,2.3374354389e-09,30.3238247411236,8.53645705234385e-08
cluster13102,s1_001843-RA,ENSCPOP00000004691,Crygn,0,1,0,1
cluster13103,s10_001209-RA,ENSCPOP00000004073,MFRP,174.23882,8.77871271581e-40,160.044886973833,0
cluster13105,s7_000445-RA,ENSCPOP00000002581,TMC1,58.677422,1.8576098239e-14,64.2811704627438,3.49720252756924e-15
cluster13106,s2_002216-RA,ENSCPOP00000019616,FAM212A,0,1,0,1
cluster13107,s3_002015-RA,ENSCPOP00000004126,URM1,0,1,0,1
cluster13108,s3_001639-RA,ENSCPOP00000013662,PIM3,0,1,0,1
cluster13109,s3_002355-RA,ENSCPOP00000020687,IQCF5,0,1,0,1
cluster13110,s2_002883-RA,ENSCPOP00000008584,NT5C1A,0,1,0,1
cluster13111,s4_000503-RA,ENSCPOP00000006974,COPZ1,59.719142,1.09407221405e-14,49.5278907216798,5.66685587344296e-12
cluster13112,s1_000232-RA,ENSCPOP00000013054,MRPL46,0,1,0,1
cluster13113,s8_002132-RA,ENSCPOP00000000799,0,0,1,0,1
cluster13114,s3_001837-RA,ENSCPOP00000013670,PIGS,0,1,0,1
cluster13115,s7_001027-RA,ENSCPOP00000004031,TMEM192,0,1,0,1
cluster13116,s4_001643-RA,ENSCPOP00000000951,Vim,0,1,0,1
cluster13117,s9_000371-RA,ENSCPOP00000006105,DBT,8.260592,0.00405149139835,12.228531113416,0.000757458202782724
cluster13118,s1_000422-RA,ENSCPOP00000006355,CCKAR,0,1,0,1
cluster13119,s2_001437-RA,ENSCPOP00000007228,SYT13,0,1,0,1
cluster13121,s10_000370-RA,ENSCPOP00000015115,HS6ST1,24.087854,9.20390061518e-07,24.890258705761,1.30243197077329e-06
cluster13123,s9_001490-RA,ENSCPOP00000007211,FSCN1,0,1,0,1
cluster13124,s3_000865-RA,ENSCPOP00000020669,SERPINB11,0,1,0,1
cluster13125,s9_000757-RA,ENSCPOP00000008444,DIMT1,53.93278,2.0746735822e-13,42.8733711205409,1.58669744010353e-10
cluster13126,s4_001934-RA,ENSCPOP00000016119,TMEM59L,0,1,0,1
cluster13127,s3_000437-RA,ENSCPOP00000006932,TADA3,0,1,0,1
cluster13128,s6_001244-RA,ENSCPOP00000004647,0,14.329246,0.000153462119974,21.672589312625,6.54847418740667e-06
cluster13129,s8_001820-RA,ENSCPOP00000020103,KLF16,0,1,0.13090111237284,0.424493518756292
cluster13130,s7_000722-RA,ENSCPOP00000007102,0,0,1,0,1
cluster13131,s3_001777-RA,ENSCPOP00000008396,RFLNB,0,1,0,1
cluster13132,s6_000239-RA,ENSCPOP00000012305,PPIF,0,1,0,1
