ORTHOGROUPS,CAPYBARA ID,GUINEA PIG ID
OG0007695,s2_002183-RA,ENSCPOP00000017826
OG0007696,s2_002182-RA,ENSCPOP00000002300
OG0007697,s2_002181-RA,ENSCPOP00000002302
OG0007698,s2_002178-RA,ENSCPOP00000015715
OG0007699,s2_002176-RA,ENSCPOP00000001677
OG0007700,s2_002173-RA,ENSCPOP00000019985
OG0007701,s2_002172-RA,ENSCPOP00000015000
OG0007702,s2_002171-RA,ENSCPOP00000007356
OG0007703,s2_002169-RA,ENSCPOP00000004089
OG0007704,s2_002168-RA,ENSCPOP00000006927
OG0007705,s2_002167-RA,ENSCPOP00000020500
OG0007706,s2_002166-RA,ENSCPOP00000002880
OG0007707,s2_002165-RA,ENSCPOP00000020972
OG0007708,s2_002164-RA,ENSCPOP00000012941
OG0007709,s2_002163-RA,ENSCPOP00000015303
OG0007710,s2_002162-RA,ENSCPOP00000014665
OG0007711,s2_002160-RA,ENSCPOP00000004713
OG0007712,s2_002159-RA,ENSCPOP00000004879
OG0007713,s2_002158-RA,ENSCPOP00000019608
OG0007714,s2_002157-RA,ENSCPOP00000009607
OG0007715,s2_002156-RA,ENSCPOP00000005650
OG0007716,s2_002153-RA,ENSCPOP00000000634
OG0007717,s2_002152-RA,ENSCPOP00000010014
OG0007718,s2_002151-RA,ENSCPOP00000005305
OG0007719,s2_002150-RA,ENSCPOP00000000406
OG0007720,s2_002149-RA,ENSCPOP00000018278
OG0007721,s2_002148-RA,ENSCPOP00000005310
OG0007722,s2_002147-RA,ENSCPOP00000001015
OG0007723,s2_002146-RA,ENSCPOP00000001018
OG0007724,s2_002143-RA,ENSCPOP00000001021
OG0007725,s2_002141-RA,ENSCPOP00000009698
OG0007726,s2_002139-RA,ENSCPOP00000008776
OG0007727,s2_002138-RA,ENSCPOP00000018738
OG0007728,s2_002136-RA,ENSCPOP00000001225
OG0007729,s2_002133-RA,ENSCPOP00000019382
OG0007730,s2_002131-RA,ENSCPOP00000012813
OG0007731,s2_002130-RA,ENSCPOP00000008009
OG0007732,s2_002129-RA,ENSCPOP00000020036
OG0007733,s2_002128-RA,ENSCPOP00000005382
OG0007734,s2_002127-RA,ENSCPOP00000005383
OG0007735,s2_002126-RA,ENSCPOP00000006906
OG0007736,s2_002125-RA,ENSCPOP00000005384
OG0007737,s2_002124-RA,ENSCPOP00000000669
OG0007738,s2_002123-RA,ENSCPOP00000000670
OG0007739,s2_002120-RA,ENSCPOP00000016089
OG0007740,s2_002119-RA,ENSCPOP00000008311
OG0007741,s2_002118-RA,ENSCPOP00000019700
OG0007742,s2_002117-RA,ENSCPOP00000004854
OG0007743,s2_002116-RA,ENSCPOP00000009011
OG0007744,s2_002115-RA,ENSCPOP00000000323
OG0007745,s2_002114-RA,ENSCPOP00000020449
OG0007746,s2_002113-RA,ENSCPOP00000007830
OG0007747,s2_002112-RA,ENSCPOP00000007802
OG0007748,s2_002111-RA,ENSCPOP00000014505
OG0007749,s2_002110-RA,ENSCPOP00000005945
OG0007750,s2_002108-RA,ENSCPOP00000019589
OG0007751,s2_002107-RA,ENSCPOP00000012732
OG0007752,s2_002105-RA,ENSCPOP00000005154
OG0007753,s2_002104-RA,ENSCPOP00000008861
OG0007754,s2_002102-RA,ENSCPOP00000010939
OG0007755,s2_002101-RA,ENSCPOP00000002080
OG0007756,s2_002100-RA,ENSCPOP00000002081
OG0007757,s2_002097-RA,ENSCPOP00000010933
OG0007758,s2_002094-RA,ENSCPOP00000016632
OG0007759,s2_002093-RA,ENSCPOP00000018657
OG0007760,s2_002092-RA,ENSCPOP00000003974
OG0007761,s2_002090-RA,ENSCPOP00000017363
OG0007762,s2_002089-RA,ENSCPOP00000014941
OG0007763,s2_002088-RA,ENSCPOP00000011372
OG0007764,s2_002087-RA,ENSCPOP00000011373
OG0007765,s2_002086-RA,ENSCPOP00000011380
OG0007766,s2_002085-RA,ENSCPOP00000014332
OG0007767,s2_002084-RA,ENSCPOP00000013172
OG0007768,s2_002083-RA,ENSCPOP00000006492
OG0007769,s2_002081-RA,ENSCPOP00000003202
OG0007770,s2_002080-RA,ENSCPOP00000015008
OG0007771,s2_002079-RA,ENSCPOP00000019684
OG0007772,s2_002076-RA,ENSCPOP00000009082
OG0007773,s2_002074-RA,ENSCPOP00000000544
OG0007774,s2_002073-RA,ENSCPOP00000011882
OG0007775,s2_002071-RA,ENSCPOP00000019118
OG0007776,s2_002070-RA,ENSCPOP00000011889
OG0007777,s2_002066-RA,ENSCPOP00000020435
OG0007778,s2_002065-RA,ENSCPOP00000018038
OG0007779,s2_002064-RA,ENSCPOP00000013087
OG0007780,s2_002063-RA,ENSCPOP00000013088
OG0007781,s3_001586-RA,ENSCPOP00000014749
OG0007782,s3_001587-RA,ENSCPOP00000016323
OG0007783,s3_001588-RA,ENSCPOP00000013066
OG0007784,s3_001589-RA,ENSCPOP00000018882
OG0007785,s3_001590-RA,ENSCPOP00000015927
OG0007786,s3_001591-RA,ENSCPOP00000018869
OG0007787,s3_001593-RA,ENSCPOP00000001232
OG0007788,s3_001594-RA,ENSCPOP00000002430
OG0007789,s3_001595-RA,ENSCPOP00000016309
OG0007790,s3_001596-RA,ENSCPOP00000016995
OG0007791,s3_001597-RA,ENSCPOP00000018576
OG0007792,s3_001598-RA,ENSCPOP00000001952
OG0007793,s3_001601-RA,ENSCPOP00000003896
OG0007794,s3_001602-RA,ENSCPOP00000010972
OG0007795,s3_001605-RA,ENSCPOP00000016326
OG0007796,s3_001606-RA,ENSCPOP00000004675
OG0007797,s3_001607-RA,ENSCPOP00000014355
OG0007798,s3_001608-RA,ENSCPOP00000016694
OG0007799,s3_001609-RA,ENSCPOP00000020192
OG0007800,s10_001534-RA,ENSCPOP00000002910
OG0007801,s10_001535-RA,ENSCPOP00000005230
OG0007802,s10_001537-RA,ENSCPOP00000000128
OG0007803,s10_001538-RA,ENSCPOP00000000127
OG0007804,s10_001539-RA,ENSCPOP00000010732
OG0007805,s10_001540-RA,ENSCPOP00000007541
OG0007806,s2_002590-RA,ENSCPOP00000000298
OG0007807,s2_002588-RA,ENSCPOP00000011482
OG0007808,s2_002587-RA,ENSCPOP00000011485
OG0007809,s9_001382-RA,ENSCPOP00000002546
OG0007810,s9_001379-RA,ENSCPOP00000016234
OG0007811,s9_001378-RA,ENSCPOP00000019520
OG0007812,s9_001377-RA,ENSCPOP00000011070
OG0007813,s9_001376-RA,ENSCPOP00000002205
OG0007814,s10_000414-RA,ENSCPOP00000008641
OG0007815,s2_002934-RA,ENSCPOP00000008001
OG0007816,s6_001464-RA,ENSCPOP00000016452
OG0007817,s6_001465-RA,ENSCPOP00000015535
OG0007818,s6_001467-RA,ENSCPOP00000011104
OG0007819,s6_001468-RA,ENSCPOP00000013545
OG0007820,s6_001469-RA,ENSCPOP00000013543
OG0007821,s6_001470-RA,ENSCPOP00000013535
OG0007822,s6_001472-RA,ENSCPOP00000007012
OG0007823,s6_001473-RA,ENSCPOP00000012020
OG0007824,s9_001461-RA,ENSCPOP00000006237
OG0007825,s6_001476-RA,ENSCPOP00000010551
OG0007826,s6_001478-RA,ENSCPOP00000008794
OG0007827,s6_001480-RA,ENSCPOP00000008788
OG0007828,s6_001481-RA,ENSCPOP00000016593
OG0007829,s6_001483-RA,ENSCPOP00000019488
OG0007830,s9_000922-RA,ENSCPOP00000014514
OG0007831,s9_000921-RA,ENSCPOP00000018276
OG0007832,s9_000920-RA,ENSCPOP00000003831
OG0007833,s9_000917-RA,ENSCPOP00000000869
OG0007834,s9_000915-RA,ENSCPOP00000014205
OG0007835,s9_000913-RA,ENSCPOP00000014204
OG0007836,s9_000912-RA,ENSCPOP00000012313
OG0007837,s9_000911-RA,ENSCPOP00000015678
OG0007838,s9_000910-RA,ENSCPOP00000005215
OG0007839,s9_000908-RA,ENSCPOP00000018740
OG0007840,s9_000906-RA,ENSCPOP00000001871
OG0007841,s9_000903-RA,ENSCPOP00000002046
OG0007842,s9_000901-RA,ENSCPOP00000002298
OG0007843,s9_000900-RA,ENSCPOP00000013846
OG0007844,s9_000899-RA,ENSCPOP00000001713
OG0007845,s9_000898-RA,ENSCPOP00000018977
OG0007846,s9_000897-RA,ENSCPOP00000019492
OG0007847,s9_000896-RA,ENSCPOP00000006414
OG0007848,s9_000895-RA,ENSCPOP00000014528
OG0007849,s9_000894-RA,ENSCPOP00000010666
OG0007850,s8_002245-RA,ENSCPOP00000002512
OG0007851,s8_002244-RA,ENSCPOP00000002507
OG0007852,s8_002242-RA,ENSCPOP00000011685
OG0007853,s8_002241-RA,ENSCPOP00000011678
OG0007854,s8_002233-RA,ENSCPOP00000014133
OG0007855,s8_002232-RA,ENSCPOP00000012211
OG0007856,s8_002228-RA,ENSCPOP00000008295
OG0007857,s8_002227-RA,ENSCPOP00000000637
OG0007858,s8_002225-RA,ENSCPOP00000007796
OG0007859,s8_002224-RA,ENSCPOP00000007789
OG0007860,s8_002222-RA,ENSCPOP00000013602
OG0007861,s8_002220-RA,ENSCPOP00000013600
OG0007862,s8_002218-RA,ENSCPOP00000000720
OG0007863,s8_002217-RA,ENSCPOP00000001827
OG0007864,s8_002213-RA,ENSCPOP00000019976
OG0007865,s8_002211-RA,ENSCPOP00000007900
OG0007866,s8_002209-RA,ENSCPOP00000014237
OG0007867,s8_002207-RA,ENSCPOP00000007347
OG0007868,s7_002043-RA,ENSCPOP00000013024
OG0007869,s7_002044-RA,ENSCPOP00000011982
OG0007870,s7_002045-RA,ENSCPOP00000011977
OG0007871,s7_002048-RA,ENSCPOP00000006962
OG0007872,s7_002049-RA,ENSCPOP00000006958
OG0007873,s7_002050-RA,ENSCPOP00000008499
OG0007874,s7_002052-RA,ENSCPOP00000004147
OG0007875,s7_002053-RA,ENSCPOP00000007867
OG0007876,s7_002054-RA,ENSCPOP00000005828
OG0007877,s7_002056-RA,ENSCPOP00000008338
OG0007878,s7_002057-RA,ENSCPOP00000015771
OG0007879,s7_002059-RA,ENSCPOP00000008328
OG0007880,s10_000373-RA,ENSCPOP00000017877
OG0007881,s10_000374-RA,ENSCPOP00000008470
OG0007882,s10_000375-RA,ENSCPOP00000008467
OG0007883,s10_000376-RA,ENSCPOP00000019682
OG0007884,s10_000383-RA,ENSCPOP00000005031
OG0007885,s10_000384-RA,ENSCPOP00000021209
OG0007886,s10_000385-RA,ENSCPOP00000002328
OG0007887,s10_000387-RA,ENSCPOP00000010269
OG0007888,s10_000388-RA,ENSCPOP00000002836
OG0007889,s1_002295-RA,ENSCPOP00000005511
OG0007890,s10_000037-RA,ENSCPOP00000010200
OG0007891,s10_000038-RA,ENSCPOP00000009806
OG0007892,s10_000044-RA,ENSCPOP00000011774
OG0007893,s10_000045-RA,ENSCPOP00000008654
OG0007894,s10_000046-RA,ENSCPOP00000001904
OG0007895,s10_000047-RA,ENSCPOP00000001903
OG0007896,s10_000048-RA,ENSCPOP00000007975
OG0007897,s10_000049-RA,ENSCPOP00000015940
OG0007898,s10_000050-RA,ENSCPOP00000001725
OG0007899,s10_000051-RA,ENSCPOP00000002529
OG0007900,s10_000052-RA,ENSCPOP00000004257
OG0007901,s10_000053-RA,ENSCPOP00000004252
OG0007902,s10_000054-RA,ENSCPOP00000004246
OG0007903,s10_000056-RA,ENSCPOP00000004244
OG0007904,s10_000059-RA,ENSCPOP00000012046
OG0007905,s10_000062-RA,ENSCPOP00000006182
OG0007906,s10_000063-RA,ENSCPOP00000019410
OG0007907,s10_000065-RA,ENSCPOP00000016254
OG0007908,s10_000066-RA,ENSCPOP00000013020
OG0007909,s10_000067-RA,ENSCPOP00000000911
OG0007910,s10_000068-RA,ENSCPOP00000000389
OG0007911,s10_000069-RA,ENSCPOP00000017300
OG0007912,s10_000071-RA,ENSCPOP00000013853
OG0007913,s10_000073-RA,ENSCPOP00000011672
OG0007914,s10_000074-RA,ENSCPOP00000012159
OG0007915,s10_000075-RA,ENSCPOP00000006838
OG0007916,s10_000077-RA,ENSCPOP00000010711
OG0007917,s10_000079-RA,ENSCPOP00000010709
OG0007918,s10_000083-RA,ENSCPOP00000011664
OG0007919,s10_000085-RA,ENSCPOP00000003756
OG0007920,s10_000087-RA,ENSCPOP00000019370
OG0007921,s10_000088-RA,ENSCPOP00000019233
OG0007922,s10_000090-RA,ENSCPOP00000008521
OG0007923,s10_000094-RA,ENSCPOP00000006760
OG0007924,s10_000096-RA,ENSCPOP00000013506
OG0007925,s10_000097-RA,ENSCPOP00000014474
OG0007926,s10_000098-RA,ENSCPOP00000003572
OG0007927,s10_000102-RA,ENSCPOP00000003566
OG0007928,s10_000104-RA,ENSCPOP00000003525
OG0007929,s10_000106-RA,ENSCPOP00000003522
OG0007930,s10_000110-RA,ENSCPOP00000000606
OG0007931,s10_000114-RA,ENSCPOP00000000601
OG0007932,s10_000115-RA,ENSCPOP00000003839
OG0007933,s10_000117-RA,ENSCPOP00000009980
OG0007934,s10_000118-RA,ENSCPOP00000004962
OG0007935,s10_000119-RA,ENSCPOP00000018666
OG0007936,s10_000120-RA,ENSCPOP00000004954
OG0007937,s10_000121-RA,ENSCPOP00000013523
OG0007938,s10_000122-RA,ENSCPOP00000013524
OG0007939,s10_000123-RA,ENSCPOP00000010218
OG0007940,s10_000125-RA,ENSCPOP00000018871
OG0007941,s10_000126-RA,ENSCPOP00000006057
OG0007942,s10_000127-RA,ENSCPOP00000006046
OG0007943,s10_000128-RA,ENSCPOP00000009859
OG0007944,s10_000129-RA,ENSCPOP00000005586
OG0007945,s10_000134-RA,ENSCPOP00000000031
OG0007946,s10_000137-RA,ENSCPOP00000009236
OG0007947,s10_000138-RA,ENSCPOP00000009231
OG0007948,s10_000139-RA,ENSCPOP00000009226
OG0007949,s10_000141-RA,ENSCPOP00000002673
OG0007950,s10_000145-RA,ENSCPOP00000009523
OG0007951,s10_000146-RA,ENSCPOP00000007585
OG0007952,s10_000147-RA,ENSCPOP00000007567
OG0007953,s10_000148-RA,ENSCPOP00000019478
OG0007954,s10_000149-RA,ENSCPOP00000014828
OG0007955,s10_000150-RA,ENSCPOP00000004103
OG0007956,s6_001697-RA,ENSCPOP00000001664
OG0007957,s10_000156-RA,ENSCPOP00000012120
OG0007958,s10_000160-RA,ENSCPOP00000003753
OG0007959,s10_000163-RA,ENSCPOP00000010562
OG0007960,s10_000165-RA,ENSCPOP00000003021
OG0007961,s4_001976-RA,ENSCPOP00000003016
OG0007962,s10_000167-RA,ENSCPOP00000006804
OG0007963,s10_000168-RA,ENSCPOP00000014081
OG0007964,s10_000169-RA,ENSCPOP00000008940
OG0007965,s10_000171-RA,ENSCPOP00000004472
OG0007966,s10_000172-RA,ENSCPOP00000004469
OG0007967,s10_000173-RA,ENSCPOP00000001400
OG0007968,s10_000174-RA,ENSCPOP00000005366
OG0007969,s10_000176-RA,ENSCPOP00000005347
OG0007970,s10_000177-RA,ENSCPOP00000005338
OG0007971,s10_000179-RA,ENSCPOP00000010783
OG0007972,s10_000182-RA,ENSCPOP00000012266
OG0007973,s10_000183-RA,ENSCPOP00000016429
OG0007974,s10_000193-RA,ENSCPOP00000016830
OG0007975,s10_000198-RA,ENSCPOP00000011191
OG0007976,s10_000199-RA,ENSCPOP00000010623
OG0007977,s10_000202-RA,ENSCPOP00000016373
OG0007978,s10_000206-RA,ENSCPOP00000006451
OG0007979,s10_000208-RA,ENSCPOP00000010793
OG0007980,s10_000209-RA,ENSCPOP00000014570
OG0007981,s10_000212-RA,ENSCPOP00000005306
OG0007982,s10_000213-RA,ENSCPOP00000013758
OG0007983,s10_000218-RA,ENSCPOP00000007547
OG0007984,s10_000219-RA,ENSCPOP00000007526
OG0007985,s10_000220-RA,ENSCPOP00000003589
OG0007986,s10_000221-RA,ENSCPOP00000003584
OG0007987,s10_000223-RA,ENSCPOP00000013730
OG0007988,s10_000224-RA,ENSCPOP00000007808
OG0007989,s10_000225-RA,ENSCPOP00000015572
OG0007990,s10_000226-RA,ENSCPOP00000002725
OG0007991,s10_000228-RA,ENSCPOP00000006410
OG0007992,s10_000229-RA,ENSCPOP00000002012
OG0007993,s10_000230-RA,ENSCPOP00000020018
OG0007994,s10_000231-RA,ENSCPOP00000000823
OG0007995,s10_000233-RA,ENSCPOP00000007396
OG0007996,s10_000235-RA,ENSCPOP00000004545
OG0007997,s10_000240-RA,ENSCPOP00000005044
OG0007998,s1_001958-RA,ENSCPOP00000017074
OG0007999,s10_000243-RA,ENSCPOP00000012150
OG0008000,s10_000248-RA,ENSCPOP00000002589
OG0008001,s10_000259-RA,ENSCPOP00000013097
OG0008002,s10_000263-RA,ENSCPOP00000007176
OG0008003,s10_000264-RA,ENSCPOP00000011753
OG0008004,s10_000265-RA,ENSCPOP00000013268
OG0008005,s10_000268-RA,ENSCPOP00000016108
OG0008006,s10_000271-RA,ENSCPOP00000006926
OG0008007,s10_000275-RA,ENSCPOP00000007643
OG0008008,s10_000278-RA,ENSCPOP00000005624
OG0008009,s10_000279-RA,ENSCPOP00000007709
OG0008010,s10_000280-RA,ENSCPOP00000007705
OG0008011,s10_000282-RA,ENSCPOP00000003771
OG0008012,s10_000283-RA,ENSCPOP00000006341
OG0008013,s4_001274-RA,ENSCPOP00000019491
OG0008014,s10_000288-RA,ENSCPOP00000003003
OG0008015,s10_000289-RA,ENSCPOP00000005717
OG0008016,s10_000291-RA,ENSCPOP00000002230
OG0008017,s10_000294-RA,ENSCPOP00000004159
OG0008018,s10_000295-RA,ENSCPOP00000004155
OG0008019,s10_000298-RA,ENSCPOP00000004145
OG0008020,s10_000299-RA,ENSCPOP00000010227
OG0008021,s10_000300-RA,ENSCPOP00000011504
OG0008022,s10_000301-RA,ENSCPOP00000009328
OG0008023,s10_000303-RA,ENSCPOP00000007772
OG0008024,s10_000305-RA,ENSCPOP00000003576
OG0008025,s10_000306-RA,ENSCPOP00000003458
OG0008026,s10_000309-RA,ENSCPOP00000020540
OG0008027,s10_000310-RA,ENSCPOP00000003737
OG0008028,s10_000311-RA,ENSCPOP00000015613
OG0008029,s10_000312-RA,ENSCPOP00000003735
OG0008030,s10_000313-RA,ENSCPOP00000007386
OG0008031,s10_000320-RA,ENSCPOP00000006796
OG0008032,s10_000325-RA,ENSCPOP00000003163
OG0008033,s10_000326-RA,ENSCPOP00000017080
OG0008034,s10_000328-RA,ENSCPOP00000000366
OG0008035,s10_000329-RA,ENSCPOP00000013802
OG0008036,s10_000330-RA,ENSCPOP00000013803
OG0008037,s10_000331-RA,ENSCPOP00000004267
OG0008038,s10_000332-RA,ENSCPOP00000003212
OG0008039,s10_000339-RA,ENSCPOP00000003724
OG0008040,s10_000340-RA,ENSCPOP00000016822
OG0008041,s10_000341-RA,ENSCPOP00000013691
OG0008042,s10_000342-RA,ENSCPOP00000010365
OG0008043,s10_000345-RA,ENSCPOP00000006740
OG0008044,s10_000346-RA,ENSCPOP00000006743
OG0008045,s10_000352-RA,ENSCPOP00000010256
OG0008046,s10_000355-RA,ENSCPOP00000001942
OG0008047,s10_000356-RA,ENSCPOP00000002639
OG0008048,s10_000358-RA,ENSCPOP00000011557
OG0008049,s10_000360-RA,ENSCPOP00000001711
OG0008050,s10_000362-RA,ENSCPOP00000007247
OG0008051,s10_000365-RA,ENSCPOP00000012418
OG0008052,s10_000366-RA,ENSCPOP00000002338
OG0008053,s10_000367-RA,ENSCPOP00000008132
OG0008054,s10_000368-RA,ENSCPOP00000010329
OG0008055,s10_000370-RA,ENSCPOP00000015115
OG0008056,s5_000179-RA,ENSCPOP00000018028
OG0008057,s3_002594-RA,ENSCPOP00000002596
OG0008058,s3_002595-RA,ENSCPOP00000003633
OG0008059,s3_002596-RA,ENSCPOP00000020142
OG0008060,s3_002599-RA,ENSCPOP00000005235
OG0008061,s2_002769-RA,ENSCPOP00000001741
OG0008062,s2_002770-RA,ENSCPOP00000018865
OG0008063,s2_002771-RA,ENSCPOP00000008859
OG0008064,s8_002478-RA,ENSCPOP00000004460
OG0008065,s8_002479-RA,ENSCPOP00000016364
OG0008066,s9_001608-RA,ENSCPOP00000017357
OG0008067,s3_001211-RA,ENSCPOP00000007726
OG0008068,s3_001210-RA,ENSCPOP00000015026
OG0008069,s6_001568-RA,ENSCPOP00000016467
OG0008070,s6_001567-RA,ENSCPOP00000011113
OG0008071,s6_001565-RA,ENSCPOP00000015635
OG0008072,s6_001563-RA,ENSCPOP00000015674
OG0008073,s6_001562-RA,ENSCPOP00000017229
OG0008074,s6_001561-RA,ENSCPOP00000019831
OG0008075,s6_001560-RA,ENSCPOP00000007745
OG0008076,s6_001559-RA,ENSCPOP00000007740
OG0008077,s6_001557-RA,ENSCPOP00000014575
OG0008078,s6_001556-RA,ENSCPOP00000017981
OG0008079,s6_001554-RA,ENSCPOP00000009227
OG0008080,s6_001553-RA,ENSCPOP00000007984
OG0008081,s6_001552-RA,ENSCPOP00000013619
OG0008082,s6_001551-RA,ENSCPOP00000010640
OG0008083,s6_001550-RA,ENSCPOP00000018492
OG0008084,s6_001549-RA,ENSCPOP00000003028
OG0008085,s6_001548-RA,ENSCPOP00000011996
OG0008086,s6_001547-RA,ENSCPOP00000017105
OG0008087,s6_001546-RA,ENSCPOP00000007995
OG0008088,s6_001545-RA,ENSCPOP00000006204
OG0008089,s6_001544-RA,ENSCPOP00000000549
OG0008090,s6_001542-RA,ENSCPOP00000004054
OG0008091,s6_001539-RA,ENSCPOP00000005592
OG0008092,s6_001538-RA,ENSCPOP00000005609
OG0008093,s6_001537-RA,ENSCPOP00000005615
OG0008094,s6_001535-RA,ENSCPOP00000019052
OG0008095,s6_001534-RA,ENSCPOP00000009124
OG0008096,s6_001533-RA,ENSCPOP00000016855
OG0008097,s6_001531-RA,ENSCPOP00000020154
OG0008098,s6_001530-RA,ENSCPOP00000016340
OG0008099,s6_001529-RA,ENSCPOP00000014341
OG0008100,s6_001528-RA,ENSCPOP00000018528
OG0008101,s6_001527-RA,ENSCPOP00000006039
OG0008102,s6_001525-RA,ENSCPOP00000001266
OG0008103,s6_001524-RA,ENSCPOP00000001265
OG0008104,s6_001523-RA,ENSCPOP00000001263
OG0008105,s6_001522-RA,ENSCPOP00000001261
OG0008106,s6_001521-RA,ENSCPOP00000012410
OG0008107,s6_001520-RA,ENSCPOP00000006816
OG0008108,s6_001519-RA,ENSCPOP00000007696
OG0008109,s6_001518-RA,ENSCPOP00000020718
OG0008110,s6_001516-RA,ENSCPOP00000017351
OG0008111,s6_001515-RA,ENSCPOP00000018321
OG0008112,s6_001514-RA,ENSCPOP00000018556
OG0008113,s6_001513-RA,ENSCPOP00000001371
OG0008114,s6_001512-RA,ENSCPOP00000002522
OG0008115,s6_001511-RA,ENSCPOP00000016041
OG0008116,s6_001510-RA,ENSCPOP00000000151
OG0008117,s6_001508-RA,ENSCPOP00000010004
OG0008118,s6_001507-RA,ENSCPOP00000001577
OG0008119,s6_001506-RA,ENSCPOP00000001570
OG0008120,s6_001505-RA,ENSCPOP00000001568
OG0008121,s6_001504-RA,ENSCPOP00000001566
OG0008122,s6_001499-RA,ENSCPOP00000016307
OG0008123,s6_001497-RA,ENSCPOP00000005200
OG0008124,s6_001496-RA,ENSCPOP00000012247
OG0008125,s6_001493-RA,ENSCPOP00000010036
OG0008126,s6_001492-RA,ENSCPOP00000005514
OG0008127,s6_001491-RA,ENSCPOP00000018419
OG0008128,s6_001490-RA,ENSCPOP00000005510
OG0008129,s6_001489-RA,ENSCPOP00000005505
OG0008130,s6_001488-RA,ENSCPOP00000019482
OG0008131,s6_001487-RA,ENSCPOP00000005676
OG0008132,s6_001486-RA,ENSCPOP00000008896
OG0008133,s6_001485-RA,ENSCPOP00000012992
OG0008134,s4_002159-RA,ENSCPOP00000013725
OG0008135,s4_002158-RA,ENSCPOP00000015386
OG0008136,s4_002157-RA,ENSCPOP00000015758
OG0008137,s4_002156-RA,ENSCPOP00000013658
OG0008138,s4_002154-RA,ENSCPOP00000016166
OG0008139,s4_002152-RA,ENSCPOP00000017682
OG0008140,s4_002151-RA,ENSCPOP00000016840
OG0008141,s4_002150-RA,ENSCPOP00000016130
OG0008142,s4_002149-RA,ENSCPOP00000012036
OG0008143,s2_002727-RA,ENSCPOP00000015993
OG0008144,s2_002728-RA,ENSCPOP00000004614
OG0008145,s2_002729-RA,ENSCPOP00000004602
OG0008146,s2_002730-RA,ENSCPOP00000004598
OG0008147,s2_002731-RA,ENSCPOP00000004595
OG0008148,s2_002732-RA,ENSCPOP00000015531
OG0008149,s2_002734-RA,ENSCPOP00000013836
OG0008150,s2_002736-RA,ENSCPOP00000014598
OG0008151,s2_002738-RA,ENSCPOP00000011293
OG0008152,s2_002444-RA,ENSCPOP00000000881
OG0008153,s2_002445-RA,ENSCPOP00000018618
OG0008154,s2_002448-RA,ENSCPOP00000003990
OG0008155,s2_002449-RA,ENSCPOP00000011992
OG0008156,s2_002452-RA,ENSCPOP00000001614
OG0008157,s2_002453-RA,ENSCPOP00000001611
OG0008158,s2_002454-RA,ENSCPOP00000001610
OG0008159,s2_002455-RA,ENSCPOP00000019389
OG0008160,s2_002456-RA,ENSCPOP00000020976
OG0008161,s2_002457-RA,ENSCPOP00000001608
OG0008162,s2_002459-RA,ENSCPOP00000012904
OG0008163,s2_002461-RA,ENSCPOP00000009575
OG0008164,s2_002465-RA,ENSCPOP00000020651
OG0008165,s2_002466-RA,ENSCPOP00000009366
OG0008166,s2_002467-RA,ENSCPOP00000019397
OG0008167,s2_002468-RA,ENSCPOP00000008448
OG0008168,s2_002471-RA,ENSCPOP00000010715
OG0008169,s2_002472-RA,ENSCPOP00000013325
OG0008170,s2_002474-RA,ENSCPOP00000000487
OG0008171,s2_002475-RA,ENSCPOP00000013385
OG0008172,s2_002476-RA,ENSCPOP00000013389
OG0008173,s2_002483-RA,ENSCPOP00000007725
OG0008174,s2_002486-RA,ENSCPOP00000017035
OG0008175,s2_002487-RA,ENSCPOP00000005129
OG0008176,s2_002488-RA,ENSCPOP00000002173
OG0008177,s2_002490-RA,ENSCPOP00000007879
OG0008178,s9_001748-RA,ENSCPOP00000018442
OG0008179,s8_002947-RA,ENSCPOP00000019573
OG0008180,s7_002031-RA,ENSCPOP00000018124
OG0008181,s7_002029-RA,ENSCPOP00000021033
OG0008182,s7_002032-RA,ENSCPOP00000012720
OG0008183,s7_002034-RA,ENSCPOP00000012717
OG0008184,s7_002037-RA,ENSCPOP00000003527
OG0008185,s7_002038-RA,ENSCPOP00000001605
OG0008186,s7_002039-RA,ENSCPOP00000007584
OG0008187,s7_002040-RA,ENSCPOP00000002591
OG0008188,s7_002041-RA,ENSCPOP00000008829
OG0008189,s6_002378-RA,ENSCPOP00000011285
OG0008190,s9_001497-RA,ENSCPOP00000004230
OG0008191,s9_001496-RA,ENSCPOP00000020896
OG0008192,s9_001495-RA,ENSCPOP00000018517
OG0008193,s9_001492-RA,ENSCPOP00000008123
OG0008194,s9_001490-RA,ENSCPOP00000007211
OG0008195,s9_001489-RA,ENSCPOP00000004371
OG0008196,s6_002344-RA,ENSCPOP00000008288
OG0008197,s7_002367-RA,ENSCPOP00000013127
OG0008198,s7_002366-RA,ENSCPOP00000013125
OG0008199,s7_002365-RA,ENSCPOP00000017430
OG0008200,s7_002364-RA,ENSCPOP00000002325
OG0008201,s7_002363-RA,ENSCPOP00000016286
OG0008202,s7_002361-RA,ENSCPOP00000003711
OG0008203,s7_002360-RA,ENSCPOP00000020390
OG0008204,s7_002359-RA,ENSCPOP00000018692
OG0008205,s7_002358-RA,ENSCPOP00000001938
OG0008206,s7_002357-RA,ENSCPOP00000004883
OG0008207,s7_002355-RA,ENSCPOP00000014516
OG0008208,s7_002354-RA,ENSCPOP00000011866
OG0008209,s9_000998-RA,ENSCPOP00000010776
OG0008210,s9_000997-RA,ENSCPOP00000012467
OG0008211,s9_000996-RA,ENSCPOP00000005447
